year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",32.00,12.00,3.43,0.00,4.17,0.00,4.41,4.00,0.00,673.00,227.00,0.00,207.00,0.00,239.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",670.00,173.00,42.12,6.08,54.84,0.00,69.96,66.00,5.00,13996.00,3346.00,1030.00,2709.00,0.00,6911.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",51.00,6.00,1.42,0.00,1.49,0.00,3.09,1.00,0.00,591.00,95.00,0.00,109.00,0.00,387.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",80.00,12.00,3.07,0.00,7.32,0.00,1.61,3.00,1.00,515.00,223.00,0.00,210.00,0.00,82.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,PIA,"Peoria, IL: General Downing - Peoria International",16.00,2.00,0.22,0.00,1.78,0.00,0.00,0.00,0.00,76.00,8.00,0.00,68.00,0.00,0.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",33.00,6.00,1.15,0.64,2.54,0.00,1.66,0.00,0.00,359.00,70.00,23.00,118.00,0.00,148.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,PQI,"Presque Isle/Houlton, ME: Presque Isle International",53.00,8.00,4.31,0.00,0.32,0.00,3.37,5.00,1.00,457.00,183.00,0.00,20.00,0.00,254.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",62.00,9.00,3.02,0.11,3.07,0.00,2.80,1.00,0.00,534.00,222.00,5.00,89.00,0.00,218.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",23.00,3.00,1.06,0.00,0.48,0.00,1.47,0.00,0.00,279.00,92.00,0.00,22.00,0.00,165.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",23.00,5.00,1.28,0.00,2.82,0.00,0.90,0.00,0.00,546.00,269.00,0.00,234.00,0.00,43.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",221.00,36.00,15.71,1.96,8.70,0.00,9.63,6.00,0.00,2558.00,1046.00,122.00,473.00,0.00,917.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",42.00,9.00,5.63,0.00,1.12,0.00,2.25,1.00,0.00,527.00,374.00,0.00,46.00,0.00,107.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",5.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",101.00,21.00,10.95,0.08,3.08,0.00,6.89,10.00,3.00,1649.00,785.00,11.00,202.00,0.00,651.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",24.00,6.00,1.93,0.00,1.71,0.00,2.36,1.00,0.00,667.00,64.00,0.00,190.00,0.00,413.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",178.00,38.00,12.14,5.17,11.34,0.00,9.34,19.00,1.00,6056.00,1064.00,2556.00,776.00,0.00,1660.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",23.00,4.00,0.26,0.00,2.00,0.00,1.74,0.00,0.00,117.00,13.00,0.00,37.00,0.00,67.00
2024,1,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",8.00,2.00,0.56,0.00,1.44,0.00,0.00,0.00,0.00,98.00,46.00,0.00,52.00,0.00,0.00
2024,1,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",11.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,104.00,104.00,0.00,0.00,0.00,0.00
2024,1,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18.00,4.00,1.89,0.00,0.00,0.00,2.11,0.00,0.00,215.00,143.00,0.00,0.00,0.00,72.00
2024,1,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2687.00,850.00,316.48,124.98,95.57,9.11,303.86,49.00,2.00,39713.00,16222.00,4855.00,4354.00,228.00,14054.00
2024,1,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",442.00,120.00,43.08,10.41,1.67,0.00,64.83,6.00,0.00,4692.00,1550.00,273.00,38.00,0.00,2831.00
2024,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,9.00,7.00,0.00,0.00,0.00,2.00,0.00,0.00,319.00,251.00,0.00,0.00,0.00,68.00
2024,1,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",666.00,154.00,64.52,5.05,3.97,0.00,80.47,9.00,1.00,5543.00,2061.00,171.00,115.00,0.00,3196.00
2024,1,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",120.00,28.00,17.90,0.39,0.00,0.00,9.70,1.00,1.00,1633.00,997.00,30.00,0.00,0.00,606.00
2024,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",187.00,26.00,22.75,0.00,0.00,0.00,3.25,2.00,1.00,1401.00,1160.00,0.00,0.00,0.00,241.00
2024,1,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",31.00,9.00,4.76,0.00,0.00,0.00,4.24,0.00,0.00,357.00,194.00,0.00,0.00,0.00,163.00
2024,1,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",730.00,158.00,61.14,14.58,5.39,0.00,76.89,6.00,0.00,5573.00,1768.00,348.00,259.00,0.00,3198.00
2024,1,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",89.00,21.00,15.66,0.00,0.00,0.00,5.34,2.00,0.00,1169.00,991.00,0.00,0.00,0.00,178.00
2024,1,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1133.00,243.00,133.83,16.69,2.79,0.00,89.70,13.00,0.00,11376.00,5799.00,605.00,68.00,0.00,4904.00
2024,1,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",32.00,16.00,11.85,0.00,0.00,0.00,4.15,1.00,0.00,632.00,522.00,0.00,0.00,0.00,110.00
2024,1,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",63.00,18.00,10.89,2.00,0.00,0.00,5.11,1.00,0.00,1489.00,495.00,775.00,0.00,0.00,219.00
2024,1,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,5.00,2.43,0.00,0.00,0.00,2.57,0.00,0.00,195.00,55.00,0.00,0.00,0.00,140.00
2024,1,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",10.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,134.00,112.00,0.00,0.00,0.00,22.00
2024,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",58.00,14.00,11.44,0.00,0.00,0.00,2.56,0.00,0.00,570.00,474.00,0.00,0.00,0.00,96.00
2024,1,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,17.00,11.86,0.00,0.13,0.00,5.02,0.00,0.00,946.00,558.00,0.00,3.00,0.00,385.00
2024,1,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",63.00,15.00,12.95,0.00,0.00,0.10,1.95,4.00,0.00,548.00,507.00,0.00,0.00,5.00,36.00
2024,1,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",50.00,13.00,8.31,0.00,0.00,0.00,4.69,1.00,0.00,461.00,301.00,0.00,0.00,0.00,160.00
2024,1,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",62.00,14.00,7.82,0.00,0.00,0.00,6.18,0.00,0.00,563.00,288.00,0.00,0.00,0.00,275.00
2024,1,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",151.00,35.00,6.35,4.05,8.50,0.00,16.10,1.00,0.00,2196.00,239.00,292.00,535.00,0.00,1130.00
2024,1,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",49.00,12.00,1.88,0.33,3.53,0.00,6.26,2.00,1.00,680.00,211.00,46.00,82.00,0.00,341.00
2024,1,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",14.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,101.00,47.00,0.00,54.00,0.00,0.00
2024,1,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",100.00,23.00,5.76,2.31,6.41,0.00,8.52,7.00,2.00,1449.00,182.00,512.00,240.00,0.00,515.00
2024,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",64.00,18.00,1.84,3.94,6.67,0.00,5.55,2.00,0.00,1069.00,62.00,422.00,274.00,0.00,311.00
2024,1,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",47.00,16.00,4.45,3.00,2.05,0.00,6.50,2.00,0.00,797.00,157.00,170.00,69.00,0.00,401.00
2024,1,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",433.00,115.00,18.10,3.81,56.69,0.00,36.40,8.00,3.00,6439.00,1182.00,381.00,2503.00,0.00,2373.00
2024,1,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",59.00,9.00,1.11,1.07,1.01,0.00,5.81,5.00,0.00,452.00,93.00,22.00,16.00,0.00,321.00
2024,1,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",13.00,2.00,0.00,0.00,1.45,0.00,0.55,1.00,0.00,51.00,0.00,0.00,33.00,0.00,18.00
2024,1,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",63.00,16.00,0.29,3.82,5.92,0.00,5.97,5.00,0.00,1019.00,21.00,357.00,263.00,0.00,378.00
2024,1,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,18.00
2024,1,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",133.00,29.00,5.33,2.74,9.22,0.00,11.72,5.00,1.00,1376.00,235.00,253.00,374.00,0.00,514.00
2024,1,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",69.00,13.00,1.23,0.53,3.65,0.00,7.60,0.00,0.00,903.00,52.00,49.00,154.00,0.00,648.00
2024,1,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,5.00,0.13,2.08,1.02,0.00,1.76,1.00,0.00,460.00,11.00,189.00,54.00,0.00,206.00
2024,1,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.00,13.00,2.94,1.42,3.63,0.00,5.01,6.00,2.00,733.00,115.00,121.00,196.00,0.00,301.00
2024,1,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",227.00,62.00,10.55,3.94,21.54,0.00,25.98,26.00,0.00,2470.00,403.00,148.00,737.00,0.00,1182.00
2024,1,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",38.00,9.00,2.20,0.00,3.48,0.00,3.32,0.00,1.00,745.00,70.00,0.00,77.00,0.00,598.00
2024,1,MQ,Envoy Air,BOS,"Boston, MA: Logan International",125.00,32.00,5.58,1.47,8.66,0.00,16.29,9.00,1.00,1617.00,204.00,102.00,258.00,0.00,1053.00
2024,1,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,13.00,2.04,2.23,4.32,0.00,4.41,2.00,2.00,1216.00,168.00,615.00,260.00,0.00,173.00
2024,1,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",97.00,20.00,4.53,2.30,4.81,0.00,8.36,3.00,0.00,1214.00,187.00,175.00,187.00,0.00,665.00
2024,1,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",54.00,12.00,4.20,1.34,4.10,0.00,2.36,1.00,0.00,1287.00,208.00,589.00,257.00,0.00,233.00
2024,1,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",14.00,3.00,0.30,0.10,1.70,0.00,0.90,0.00,0.00,94.00,8.00,3.00,57.00,0.00,26.00
2024,1,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",59.00,19.00,2.90,1.25,9.85,0.00,5.00,3.00,0.00,747.00,83.00,35.00,381.00,0.00,248.00
2024,1,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,21.00
2024,1,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",99.00,27.00,3.23,2.85,7.62,0.00,13.31,5.00,0.00,2003.00,114.00,313.00,338.00,0.00,1238.00
2024,1,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",4.00,1.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,36.00,19.00,0.00,0.00,0.00,17.00
2024,1,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",65.00,21.00,5.71,0.00,6.53,0.00,8.76,7.00,2.00,1061.00,270.00,0.00,236.00,0.00,555.00
2024,1,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",62.00,8.00,0.48,2.39,3.81,0.00,1.33,2.00,2.00,590.00,24.00,242.00,252.00,0.00,72.00
2024,1,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",549.00,142.00,25.11,11.23,47.44,0.20,58.03,16.00,1.00,8768.00,1376.00,1481.00,2151.00,4.00,3756.00
2024,1,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",217.00,68.00,11.10,7.10,21.35,0.00,28.45,4.00,0.00,4603.00,352.00,723.00,945.00,0.00,2583.00
2024,1,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",123.00,34.00,6.99,6.40,5.23,0.00,15.38,15.00,3.00,3316.00,438.00,973.00,306.00,0.00,1599.00
2024,1,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",7.00,1.00,0.07,0.00,0.00,0.00,0.93,0.00,0.00,27.00,2.00,0.00,0.00,0.00,25.00
2024,1,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",131.00,28.00,6.71,6.40,7.90,0.00,6.99,19.00,2.00,3081.00,244.00,1618.00,427.00,0.00,792.00
2024,1,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",201.00,51.00,8.00,3.81,16.86,0.00,22.33,4.00,0.00,3079.00,362.00,486.00,836.00,0.00,1395.00
2024,1,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",183.00,48.00,6.60,6.65,15.49,0.00,19.26,3.00,0.00,2806.00,335.00,600.00,693.00,0.00,1178.00
2024,1,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00
2024,1,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",371.00,91.00,15.27,5.69,34.01,0.17,35.86,18.00,1.00,6588.00,751.00,501.00,1622.00,8.00,3706.00
2024,1,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5143.00,1415.00,222.14,166.96,428.73,4.49,592.69,208.00,5.00,113714.00,18494.00,21928.00,23182.00,155.00,49955.00
2024,1,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",93.00,24.00,3.50,3.00,8.10,0.00,9.41,14.00,0.00,1477.00,190.00,214.00,368.00,0.00,705.00
2024,1,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",35.00,9.00,3.73,0.70,1.01,0.00,3.56,2.00,1.00,429.00,153.00,87.00,57.00,0.00,132.00
2024,1,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",72.00,19.00,2.73,1.18,3.99,0.00,11.10,0.00,0.00,1423.00,175.00,135.00,276.00,0.00,837.00
2024,1,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",140.00,35.00,6.57,3.88,9.44,0.00,15.10,5.00,0.00,2192.00,357.00,303.00,450.00,0.00,1082.00
2024,1,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,20.00,5.36,2.28,3.64,0.00,8.73,2.00,0.00,1254.00,254.00,124.00,258.00,0.00,618.00
2024,1,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",113.00,35.00,8.76,6.46,12.92,0.00,6.86,14.00,0.00,1991.00,629.00,375.00,517.00,0.00,470.00
2024,1,MQ,Envoy Air,EYW,"Key West, FL: Key West International",174.00,56.00,16.42,5.47,18.68,0.00,15.43,3.00,1.00,2897.00,803.00,363.00,720.00,0.00,1011.00
2024,1,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",154.00,43.00,10.24,9.57,9.84,0.00,13.34,6.00,0.00,3638.00,551.00,1503.00,535.00,0.00,1049.00
2024,1,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",98.00,36.00,5.41,7.05,11.29,0.00,12.25,8.00,0.00,1985.00,366.00,514.00,475.00,0.00,630.00
2024,1,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",70.00,16.00,5.91,2.02,2.08,0.00,5.99,7.00,2.00,759.00,291.00,99.00,58.00,0.00,311.00
2024,1,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",62.00,12.00,2.60,0.96,1.57,0.00,6.87,1.00,0.00,973.00,115.00,153.00,60.00,0.00,645.00
2024,1,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",14.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,28.00
2024,1,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62.00,7.00,0.20,1.34,1.47,0.00,3.99,1.00,0.00,300.00,3.00,58.00,32.00,0.00,207.00
2024,1,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",60.00,20.00,1.70,2.36,7.02,0.00,8.92,2.00,1.00,1036.00,78.00,329.00,206.00,0.00,423.00
2024,1,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",45.00,15.00,4.21,0.78,2.91,0.00,7.10,4.00,0.00,1427.00,528.00,52.00,153.00,0.00,694.00
2024,1,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",77.00,18.00,3.96,4.67,3.00,0.00,6.38,3.00,0.00,944.00,133.00,205.00,181.00,0.00,425.00
2024,1,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",88.00,25.00,3.69,2.18,8.28,0.00,10.85,8.00,1.00,1087.00,124.00,109.00,311.00,0.00,543.00
2024,1,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",118.00,28.00,4.96,4.08,5.87,0.00,13.08,4.00,0.00,1526.00,198.00,212.00,255.00,0.00,861.00
2024,1,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",110.00,17.00,1.77,3.36,6.36,0.00,5.51,4.00,0.00,1013.00,72.00,260.00,275.00,0.00,406.00
2024,1,MQ,Envoy Air,HDN,"Hayden, CO: Yampa Valley",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00
2024,1,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",62.00,9.00,4.36,0.33,0.10,0.00,4.22,3.00,2.00,394.00,149.00,12.00,7.00,0.00,226.00
2024,1,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",145.00,24.00,6.39,0.88,8.11,0.00,8.62,9.00,1.00,1828.00,496.00,179.00,479.00,0.00,674.00
2024,1,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",118.00,30.00,6.46,3.28,13.41,0.00,6.86,7.00,4.00,1394.00,324.00,155.00,540.00,0.00,375.00
2024,1,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",122.00,22.00,4.25,1.92,3.32,0.00,12.50,4.00,0.00,1392.00,166.00,122.00,295.00,0.00,809.00
2024,1,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",132.00,39.00,8.12,2.64,9.31,0.00,18.93,8.00,0.00,2920.00,365.00,269.00,581.00,0.00,1705.00
2024,1,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",26.00,3.00,1.07,0.00,0.09,0.00,1.84,1.00,0.00,197.00,22.00,0.00,14.00,0.00,161.00
2024,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",184.00,54.00,10.20,6.63,20.80,0.69,15.68,8.00,2.00,3163.00,526.00,504.00,890.00,34.00,1209.00
2024,1,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",239.00,54.00,11.68,6.56,14.26,0.00,21.50,9.00,0.00,3727.00,748.00,480.00,752.00,0.00,1747.00
2024,1,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",31.00,5.00,0.40,0.21,0.14,0.00,4.25,0.00,0.00,450.00,29.00,18.00,12.00,0.00,391.00
2024,1,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",118.00,29.00,5.24,3.42,8.62,0.00,11.72,9.00,0.00,1513.00,315.00,326.00,286.00,0.00,586.00
2024,1,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",127.00,37.00,13.31,2.57,9.41,0.00,11.70,3.00,0.00,2850.00,845.00,296.00,627.00,0.00,1082.00
2024,1,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",119.00,20.00,3.72,0.12,3.05,0.00,13.10,1.00,0.00,772.00,139.00,4.00,113.00,0.00,516.00
2024,1,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",40.00,8.00,1.41,0.26,0.84,0.00,5.49,1.00,0.00,484.00,146.00,11.00,30.00,0.00,297.00
2024,1,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",138.00,28.00,3.99,3.75,5.36,0.00,14.90,9.00,1.00,2136.00,187.00,406.00,211.00,0.00,1332.00
2024,1,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",104.00,21.00,1.81,3.15,8.38,0.00,7.66,4.00,0.00,1077.00,122.00,176.00,401.00,0.00,378.00
2024,1,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",14.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,59.00,0.00,0.00,35.00,0.00,24.00
2024,1,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",218.00,61.00,11.25,6.53,18.70,0.00,24.52,10.00,1.00,3938.00,473.00,475.00,979.00,0.00,2011.00
2024,1,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",120.00,26.00,9.47,1.81,6.36,0.00,8.36,2.00,0.00,2073.00,643.00,564.00,216.00,0.00,650.00
2024,1,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",6.00,1.00,0.00,0.40,0.00,0.00,0.60,1.00,0.00,52.00,0.00,21.00,0.00,0.00,31.00
2024,1,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",186.00,40.00,6.09,4.36,9.98,0.00,19.57,7.00,1.00,2682.00,247.00,463.00,749.00,0.00,1223.00
2024,1,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",109.00,38.00,6.49,4.36,15.35,0.00,11.80,5.00,2.00,2464.00,549.00,420.00,724.00,0.00,771.00
2024,1,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",106.00,28.00,4.28,3.99,7.00,0.00,12.73,5.00,0.00,1694.00,209.00,203.00,339.00,0.00,943.00
2024,1,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",32.00,6.00,0.77,0.31,1.32,0.00,3.61,0.00,0.00,399.00,70.00,12.00,46.00,0.00,271.00
2024,1,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",62.00,17.00,2.41,2.14,3.11,0.00,9.34,1.00,1.00,1088.00,70.00,252.00,83.00,0.00,683.00
2024,1,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",93.00,22.00,4.52,3.42,4.56,0.00,9.50,2.00,1.00,1303.00,183.00,357.00,349.00,0.00,414.00
2024,1,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1405.00,374.00,84.85,16.40,141.88,3.74,127.14,39.00,1.00,21819.00,4794.00,2303.00,5262.00,156.00,9304.00
2024,1,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62.00,11.00,2.67,1.43,2.50,0.00,4.40,8.00,3.00,703.00,99.00,104.00,158.00,0.00,342.00
2024,1,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",67.00,14.00,6.67,1.04,2.63,1.00,2.66,3.00,0.00,649.00,249.00,139.00,162.00,26.00,73.00
2024,1,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",80.00,21.00,5.52,1.58,5.50,0.00,8.40,2.00,0.00,1265.00,247.00,247.00,429.00,0.00,342.00
2024,1,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",24.00,5.00,2.73,0.00,1.05,0.00,1.23,1.00,0.00,947.00,663.00,0.00,37.00,0.00,247.00
2024,1,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",56.00,21.00,4.02,4.11,2.88,0.00,9.99,4.00,0.00,1562.00,217.00,299.00,209.00,0.00,837.00
2024,1,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",26.00,6.00,0.90,0.67,4.10,0.00,0.33,0.00,1.00,297.00,85.00,51.00,153.00,0.00,8.00
2024,1,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",16.00,6.00,1.90,0.01,0.19,0.00,3.90,1.00,0.00,370.00,43.00,2.00,37.00,0.00,288.00
